-9135804486533440849 guideCancel_NewYearAct "2018-03-01 19:30:27.259"
-9135804486533440849 访问卡包频道页 "2018-03-01 19:30:28.086"
-9135804486533440849 myInfoAtMinePg "2018-03-01 19:30:29.103"
-9135804486533440849 MinePg "2018-03-01 19:30:29.165"
-9135804486533440849 登录页中，点击“立即注册” "2018-03-01 19:30:31.221"
-9135804486533440849 登录页的访问 "2018-03-01 19:30:31.282"
-9135804486533440849 输入手机号后，点击“注册”按钮 "2018-03-01 19:30:43.772"
-9135804486533440849 输入短信验证码后，点击“确认” "2018-03-01 19:30:53.962"
-9135804486533440849 输入登录密码后，点击“确认” "2018-03-01 19:31:10.389"
-9135804486533440849 注册成功事件 "2018-03-01 19:31:10.849"
-9135804486533440849 Web "2018-03-01 19:31:10.934"
-9135804486533440849 登陆界面，用户输入用户名且至少输入一位时 "2018-03-01 19:31:11.003"
-9135804486533440849 登录页的访问 "2018-03-01 19:31:11.579"
-9135804486533440849 SetPatternView "2018-03-01 19:31:18.209"
-9135804486533440849 登录成功事件 "2018-03-01 19:31:18.305"
-9135804486533440849 GuideBindCard "2018-03-01 19:31:19.882"
-9135804486533440849 输入卡号点击“下一步” "2018-03-01 19:31:40.075"
-9135804486533440849 输入身份证信息后，点击“下一步” "2018-03-01 19:31:55.53"
-9135804486533440849 "/添加成功（区分两者）""" "2018-03-01 19:31:56.627"
-9135804486533440849 输入卡要素，点击下一步 "2018-03-01 19:31:57.57"
-9135804486533440849 输入短信验证码，点击下一步 "2018-03-01 19:32:07.725"
-9135804486533440849 银联支付开通成功 "2018-03-01 19:32:08.789"
-9135804486533440849 Certification "2018-03-01 19:32:08.852"
-9135804486533440849 进入设置支付密码页面 "2018-03-01 19:32:08.93"
-9135804486533440849 支付密码设置成功 "2018-03-01 19:32:21.152"
-9135804486533440849 PayPasswordInput "2018-03-01 19:32:21.212"
-9135804486533440849 MinePg "2018-03-01 19:32:22.759"
-9135804486533440849 点击扫一扫 "2018-03-01 19:32:24.746"
-9135804486533440849 访问卡包频道页 "2018-03-01 19:32:24.802"
-9135804486533440849 QRCodeView "2018-03-01 19:32:33.139"
-9135804486533440849 QrCodePayOrderDetail "2018-03-01 19:32:54.284"
-9135804486533440849 点击扫一扫 "2018-03-01 19:32:55.563"
-9135804486533440849 访问卡包频道页 "2018-03-01 19:32:55.623"
-9135804486533440849 QRCodeView "2018-03-01 19:33:00.399"
-9135804486533440849 扫描“收款”二维码成功 "2018-03-01 19:33:17.33"
-9135804486533440849 扫描“收款”二维码成功 "2018-03-01 19:33:19.449"
-9135804486533440849 点击“确认付款” "2018-03-01 19:33:22.399"
-9135804486533440849 QrCodePayOrderDetail "2018-03-01 19:33:22.855"
-9135804486533440849 二维码付款成功 "2018-03-01 19:33:31.229"
-9135804486533440849 WalletPayPlugin "2018-03-01 19:33:31.275"
-9135804486533440849 WalletPaySuccess "2018-03-01 19:33:34.746"
-9135804486533440849 访问卡包频道页 "2018-03-01 19:33:41.694"
-9135804486533440849 显示开机广告页 "2018-03-01 21:49:11.351"
-9135804486533440849 WelcomeView "2018-03-01 21:49:11.535"
-9135804486533440849 访问卡包频道页 "2018-03-01 21:49:12.139"
-9135804486533440849 锁屏页的访问 "2018-03-01 21:49:24.169"
-9135804486533440849 登录页的访问 "2018-03-01 21:49:26.974"
-9135804486533440849 访问卡包频道页 "2018-03-01 21:49:36.641"
-9012011378573410869 TutorialView "2018-03-01 23:21:51.293"
-9012011378573410869 WelcomeView "2018-03-01 23:21:53.74"
-9012011378573410869 访问卡包频道页 "2018-03-01 23:21:53.755"
-9012011378573410869 城市选择成功 "2018-03-01 23:21:58.996"
-9012011378573410869 城市列表页 "2018-03-01 23:21:59.781"
-9012011378573410869 访问卡包频道页 "2018-03-01 23:22:24.289"
-9012011378573410869 WelcomeView "2018-03-01 23:22:31.428"
-9012011378573410869 MinePg "2018-03-01 23:22:31.437"
-9012011378573410869 登录页的访问 "2018-03-01 23:22:44.875"
-9012011378573410869 WelcomeView "2018-03-01 23:22:48.783"
-9012011378573410869 MinePg "2018-03-01 23:22:48.793"
-9012011378573410869 登录页的访问 "2018-03-01 23:22:50.269"
-9012011378573410869 WelcomeView "2018-03-01 23:22:51.355"
-9012011378573410869 MinePg "2018-03-01 23:22:51.358"
-9012011378573410869 登录页的访问 "2018-03-01 23:22:52.399"
-9012011378573410869 MinePg "2018-03-01 23:22:54.964"
-9012011378573410869 WelcomeView "2018-03-01 23:23:05.928"
-9012011378573410869 访问卡包频道页 "2018-03-01 23:23:05.931"
-9012011378573410869 登录页中，点击“立即注册” "2018-03-01 23:23:10.624"
-9012011378573410869 登录页的访问 "2018-03-01 23:23:12.021"
-9012011378573410869 登录页的访问 "2018-03-01 23:23:16.861"
-9012011378573410869 访问卡包频道页 "2018-03-01 23:23:23.5"
-9012011378573410869 WelcomeView "2018-03-01 23:23:25.865"
-9012011378573410869 MinePg "2018-03-01 23:23:25.874"
-9012011378573410869 登陆界面，用户输入用户名且至少输入一位时 "2018-03-01 23:23:27.343"
-9012011378573410869 登录页中，点击“立即注册” "2018-03-01 23:23:30.352"
-9012011378573410869 登录页的访问 "2018-03-01 23:23:31.043"
-9012011378573410869 输入手机号后，点击“注册”按钮 "2018-03-01 23:23:38.78"
-9012011378573410869 输入短信验证码后，点击“确认” "2018-03-01 23:24:00.497"
-9012011378573410869 输入登录密码后，点击“确认” "2018-03-01 23:24:36.511"
-9012011378573410869 注册成功事件 "2018-03-01 23:24:36.838"
-9012011378573410869 输入用户信息后，点击“登录”按钮， "2018-03-01 23:24:36.87"
-9012011378573410869 登录成功事件 "2018-03-01 23:24:37.513"
-9012011378573410869 登录页的访问 "2018-03-01 23:24:38.219"
-9012011378573410869 MinePg "2018-03-01 23:24:51.959"
-9012011378573410869 MinePg "2018-03-01 23:25:01.0"
-9012011378573410869 activityAtIdxMainPg "2018-03-01 23:25:02.432"
-9012011378573410869 NewYearActPg "2018-03-01 23:25:03.038"
-9012011378573410869 访问卡包频道页 "2018-03-01 23:25:03.167"
-9012011378573410869 startGet_NewYearAct "2018-03-01 23:25:06.604"
-9012011378573410869 toRealName_NewYearAct "2018-03-01 23:25:16.772"
-9012011378573410869 点击添加银行卡 "2018-03-01 23:25:16.774"
-9012011378573410869 点击选卡 "2018-03-01 23:25:22.724"
-9012011378573410869 输入卡号点击“下一步” "2018-03-01 23:25:28.61"
-9012011378573410869 输入身份证信息后，点击“下一步” "2018-03-01 23:25:46.45"
-9012011378573410869 "/添加成功（区分两者）""" "2018-03-01 23:25:48.248"
-9012011378573410869 输入卡要素，点击下一步 "2018-03-01 23:26:00.607"
-9012011378573410869 输入短信验证码，点击下一步 "2018-03-01 23:26:21.4"
-9012011378573410869 银联支付开通成功 "2018-03-01 23:26:22.341"
-9012011378573410869 进入设置支付密码页面 "2018-03-01 23:26:22.966"
-9012011378573410869 进入设置支付密码页面 "2018-03-01 23:26:46.179"
-9012011378573410869 支付密码设置成功 "2018-03-01 23:26:50.497"
-9012011378573410869 startGet_NewYearAct "2018-03-01 23:26:53.655"
-9012011378573410869 openSucc_NewYearAct "2018-03-01 23:26:53.997"
-9012011378573410869 P2PActPg "2018-03-01 23:27:08.055"
-9012011378573410869 getSoon_P2PActPg "2018-03-01 23:27:20.904"
-9012011378573410869 bankConf_P2PActPg "2018-03-01 23:27:33.534"
-9012011378573410869 P2PActPg "2018-03-01 23:27:42.689"
-9012011378573410869 点击激励金（0119-） "2018-03-01 23:28:05.955"
-9012011378573410869 697AtIdxMainPg "2018-03-01 23:28:05.973"
-9012011378573410869 访问卡包频道页 "2018-03-01 23:28:06.635"
-9012011378573410869 QPRewardPg "2018-03-01 23:28:07.115"
-9012011378573410869 toMerchLst1_QPReward "2018-03-01 23:28:10.915"
-9012011378573410869 QPRewardPg "2018-03-01 23:28:21.303"
-9012011378573410869 点击手机充值 "2018-03-01 23:28:29.563"
-9012011378573410869 473AtIdxMainPg "2018-03-01 23:28:29.572"
-9012011378573410869 访问卡包频道页 "2018-03-01 23:28:30.203"
-9012011378573410869 进入“手机充值”页面 "2018-03-01 23:28:30.407"
-9012011378573410869 点击“确认支付” "2018-03-01 23:28:41.093"
-9012011378573410869 activityAtIdxMainPg "2018-03-01 23:29:03.596"
-9012011378573410869 haveGot_NewYearAct "2018-03-01 23:29:04.206"
-9012011378573410869 访问卡包频道页 "2018-03-01 23:29:04.259"
-9012011378573410869 haveGot_NewYearAct "2018-03-01 23:29:53.507"
-9012011378573410869 点击手机充值 "2018-03-01 23:30:08.728"
-9012011378573410869 473AtIdxMainPg "2018-03-01 23:30:08.737"
-9012011378573410869 进入“手机充值”页面 "2018-03-01 23:30:09.379"
-9012011378573410869 访问卡包频道页 "2018-03-01 23:30:09.391"
-9012011378573410869 点击“确认支付” "2018-03-01 23:30:13.329"
-9012011378573410869 违章代办，点击“确认支付”后，选择“银联钱包支付” "2018-03-01 23:30:15.981"
-9012011378573410869 手机充值，支付失败 "2018-03-01 23:30:31.909"
-9012011378573410869 访问卡包频道页 "2018-03-01 23:30:36.635"
-9012011378573410869 myIDAtMinePg "2018-03-01 23:30:42.194"
-9012011378573410869 MinePg "2018-03-01 23:30:42.797"
-9012011378573410869 luckMonyAtMinePg "2018-03-01 23:30:47.966"
-9012011378573410869 MinePg "2018-03-01 23:30:48.595"
-9012011378573410869 MyCostRecordView "2018-03-01 23:30:53.87"
-9012011378573410869 MinePg "2018-03-01 23:30:57.959"
-8949881665435722099 TutorialView "2018-03-01 12:00:48.073"
-8949881665435722099 WelcomeView "2018-03-01 12:00:49.487"
-8949881665435722099 访问卡包频道页 "2018-03-01 12:00:49.491"
-8949881665435722099 城市选择成功 "2018-03-01 12:00:52.784"
-8949881665435722099 城市列表页 "2018-03-01 12:00:53.455"
-8949881665435722099 请登录你的账户 "2018-03-01 12:00:54.636"
-8949881665435722099 WelcomeView "2018-03-01 12:00:55.27"
-8949881665435722099 访问卡包频道页 "2018-03-01 12:00:55.278"
-8949881665435722099 登陆界面，用户输入用户名且至少输入一位时 "2018-03-01 12:00:55.869"
